country,year,commodity_group,commodity_group_label,flow,metric,unit,total_import_value,nordic_core_import_value,nordic_core_share,nordic_extended_import_value,nordic_extended_share,nordic_core_partner_codes,nordic_extended_partner_codes,source_name,dataset_or_table_id,source_raw_file,status,notes
NO,2022,cereals,Cereals and cereal preparations,imports,Import value,NOK,2063405386,404016560,0.195801,404016560,0.195801,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2022,dairy_eggs,Dairy products and eggs,imports,Import value,NOK,1903662518,587872906,0.308812,587872906,0.308812,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2022,fats_oils,Fats and oils,imports,Import value,NOK,16308698151,3777885534,0.231649,3825134993,0.234546,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2022,fish_seafood,Fish and seafood,imports,Import value,NOK,4097803914,574399097,0.140172,828980974,0.202299,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2022,fruit_veg,Fruit and vegetables,imports,Import value,NOK,12463260303,399494571,0.032054,399494571,0.032054,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2022,meat,Meat and meat preparations,imports,Import value,NOK,1582951565,297251537,0.187783,297251537,0.187783,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2022,selected_food_basket,Selected food basket,imports,Import value,NOK,38419781837,6040920205,0.157235,6342751541,0.165091,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2023,cereals,Cereals and cereal preparations,imports,Import value,NOK,1945007782,300897771,0.154703,300897771,0.154703,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2023,dairy_eggs,Dairy products and eggs,imports,Import value,NOK,2223504823,669026096,0.300888,669026096,0.300888,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2023,fats_oils,Fats and oils,imports,Import value,NOK,18252458257,4980402123,0.272862,5617758637,0.307781,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2023,fish_seafood,Fish and seafood,imports,Import value,NOK,5092695391,676539599,0.132845,1403491288,0.275589,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2023,fruit_veg,Fruit and vegetables,imports,Import value,NOK,13975010232,617851225,0.044211,617851225,0.044211,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2023,meat,Meat and meat preparations,imports,Import value,NOK,1268147118,189827611,0.149689,189827611,0.149689,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2023,selected_food_basket,Selected food basket,imports,Import value,NOK,42756823603,7434544425,0.17388,8798852628,0.205788,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2024,cereals,Cereals and cereal preparations,imports,Import value,NOK,2484589041,386377478,0.15551,386377478,0.15551,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2024,dairy_eggs,Dairy products and eggs,imports,Import value,NOK,2517922679,793113167,0.314987,793113167,0.314987,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2024,fats_oils,Fats and oils,imports,Import value,NOK,20192715977,5210111947,0.258019,5369866290,0.265931,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2024,fish_seafood,Fish and seafood,imports,Import value,NOK,5873740066,922941827,0.15713,1612056187,0.274451,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2024,fruit_veg,Fruit and vegetables,imports,Import value,NOK,14472642364,694262224,0.047971,694262224,0.047971,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2024,meat,Meat and meat preparations,imports,Import value,NOK,1165388031,203819702,0.174894,203819702,0.174894,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2024,selected_food_basket,Selected food basket,imports,Import value,NOK,46706998158,8210626345,0.17579,9059495048,0.193964,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2025,cereals,Cereals and cereal preparations,imports,Import value,NOK,2284684283,407590350,0.178401,407590350,0.178401,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2025,dairy_eggs,Dairy products and eggs,imports,Import value,NOK,2663920823,773656479,0.29042,773656479,0.29042,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2025,fats_oils,Fats and oils,imports,Import value,NOK,16882407618,3090699833,0.183072,3095113275,0.183334,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2025,fish_seafood,Fish and seafood,imports,Import value,NOK,6624386452,1231984091,0.185977,2107006906,0.318068,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2025,fruit_veg,Fruit and vegetables,imports,Import value,NOK,15824078027,633315913,0.040022,633315913,0.040022,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2025,meat,Meat and meat preparations,imports,Import value,NOK,1883598681,418810968,0.222346,418810968,0.222346,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
NO,2025,selected_food_basket,Selected food basket,imports,Import value,NOK,46163075884,6556057634,0.14202,7435493891,0.16107,DK;FI;IS;SE,DK;FI;FO;GL;IS;SE,SSB external trade by commodity number,08801,research/data/nordic/trade-groups/raw-json/no-food-group-imports-by-partner-annual.json,partner_refetch,Nordic partner values refetched from SSB 08801 using the existing commodity-code basket; total import values reused from the established all-country SSB 08801 extract.
SE,2015,cereals,Cereals and cereal preparations,imports,Import value,"SEK 1,000",1288759,228720,0.177473,228720,0.177473,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2015,dairy_eggs,Dairy products and eggs,imports,Import value,"SEK 1,000",8085637,3464844,0.428518,3464844,0.428518,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2015,fats_oils,Fats and oils,imports,Import value,"SEK 1,000",5584977,2120232,0.379631,2120232,0.379631,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2015,fish_seafood,Fish and seafood,imports,Import value,"SEK 1,000",34319621,32413178,0.94445,32434569,0.945074,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2015,fruit_veg,Fruit and vegetables,imports,Import value,"SEK 1,000",15511015,1133618,0.073085,1133618,0.073085,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2015,meat,Meat and meat preparations,imports,Import value,"SEK 1,000",9135333,2311007,0.252975,2311007,0.252975,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2015,selected_food_basket,Selected food basket,imports,Import value,"SEK 1,000",73925342,41671599,0.563698,41692990,0.563988,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2016,cereals,Cereals and cereal preparations,imports,Import value,"SEK 1,000",1196051,188851,0.157895,188851,0.157895,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2016,dairy_eggs,Dairy products and eggs,imports,Import value,"SEK 1,000",8274798,3789549,0.457963,3789549,0.457963,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2016,fats_oils,Fats and oils,imports,Import value,"SEK 1,000",6123237,2388378,0.390052,2388378,0.390052,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2016,fish_seafood,Fish and seafood,imports,Import value,"SEK 1,000",41400455,39488617,0.953821,39507426,0.954275,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2016,fruit_veg,Fruit and vegetables,imports,Import value,"SEK 1,000",15734030,1073953,0.068257,1073953,0.068257,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2016,meat,Meat and meat preparations,imports,Import value,"SEK 1,000",9168119,2269732,0.247568,2269732,0.247568,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2016,selected_food_basket,Selected food basket,imports,Import value,"SEK 1,000",81896690,49199080,0.600746,49217889,0.600975,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2017,cereals,Cereals and cereal preparations,imports,Import value,"SEK 1,000",1264883,239919,0.189677,239919,0.189677,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2017,dairy_eggs,Dairy products and eggs,imports,Import value,"SEK 1,000",9452433,4332600,0.458358,4332600,0.458358,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2017,fats_oils,Fats and oils,imports,Import value,"SEK 1,000",6807666,2665763,0.391583,2665763,0.391583,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2017,fish_seafood,Fish and seafood,imports,Import value,"SEK 1,000",39082093,37093996,0.94913,37134367,0.950163,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2017,fruit_veg,Fruit and vegetables,imports,Import value,"SEK 1,000",16074868,1065676,0.066295,1065676,0.066295,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2017,meat,Meat and meat preparations,imports,Import value,"SEK 1,000",9434596,2274686,0.241101,2274687,0.241101,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2017,selected_food_basket,Selected food basket,imports,Import value,"SEK 1,000",82116539,47672640,0.580549,47713012,0.58104,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2018,cereals,Cereals and cereal preparations,imports,Import value,"SEK 1,000",1932332,307995,0.15939,307995,0.15939,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2018,dairy_eggs,Dairy products and eggs,imports,Import value,"SEK 1,000",10034320,4390973,0.437595,4390973,0.437595,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2018,fats_oils,Fats and oils,imports,Import value,"SEK 1,000",6783266,2482028,0.365905,2482028,0.365905,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2018,fish_seafood,Fish and seafood,imports,Import value,"SEK 1,000",45290836,43272657,0.95544,43279964,0.955601,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2018,fruit_veg,Fruit and vegetables,imports,Import value,"SEK 1,000",16824782,1224725,0.072793,1224725,0.072793,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2018,meat,Meat and meat preparations,imports,Import value,"SEK 1,000",9602537,2285634,0.238024,2285634,0.238024,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2018,selected_food_basket,Selected food basket,imports,Import value,"SEK 1,000",90468073,53964012,0.596498,53971319,0.596579,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2019,cereals,Cereals and cereal preparations,imports,Import value,"SEK 1,000",2319889,499927,0.215496,499927,0.215496,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2019,dairy_eggs,Dairy products and eggs,imports,Import value,"SEK 1,000",10455307,4446689,0.425304,4446689,0.425304,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2019,fats_oils,Fats and oils,imports,Import value,"SEK 1,000",7387711,2966568,0.401554,2966568,0.401554,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2019,fish_seafood,Fish and seafood,imports,Import value,"SEK 1,000",46093769,44111626,0.956998,44119239,0.957163,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2019,fruit_veg,Fruit and vegetables,imports,Import value,"SEK 1,000",16976291,1155219,0.068049,1155219,0.068049,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2019,meat,Meat and meat preparations,imports,Import value,"SEK 1,000",9516353,2360906,0.248089,2360906,0.248089,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2019,selected_food_basket,Selected food basket,imports,Import value,"SEK 1,000",92749320,55540935,0.598828,55548548,0.598911,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2020,cereals,Cereals and cereal preparations,imports,Import value,"SEK 1,000",1336037,212980,0.159412,212980,0.159412,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2020,dairy_eggs,Dairy products and eggs,imports,Import value,"SEK 1,000",9842980,4197872,0.426484,4197872,0.426484,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
SE,2020,fats_oils,Fats and oils,imports,Import value,"SEK 1,000",7330288,2716963,0.370649,2716966,0.370649,DK;FI;IS;NO,DK;FI;FO;GL;IS;NO,SCB imports by CN and trading partner,ImpTotalKNAr,research/data/nordic/trade-groups/raw-json/se-food-group-imports-by-partner-annual.json,partner_refetch,"Fetched from SCB ImpTotalKNAr with CN two-digit food groups, Nordic partner countries and TOT total; use shares, not cross-country values."
