theme,series_family,series_id,country,commodity_group,commodity_group_label,source_name,dataset_or_table_id,period,frequency,flow,metric,unit,value,share_of_selected_food_basket,selected_food_basket_total,code_family,source_code_rule,coverage,comparability,notes
trade,food_group_import_value_monthly,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2024-09,monthly,imports,Import value,source units (Import cif),2344.800,,,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2024-09,monthly,imports,Import value,source units (Import cif),537.200,,,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2024-10,monthly,imports,Import value,source units (Import cif),1599.100,,,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2024-10,monthly,imports,Import value,source units (Import cif),279.600,,,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2024-10,monthly,imports,Import value,source units (Import cif),330.100,,,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2024-10,monthly,imports,Import value,source units (Import cif),908.300,,,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2024-10,monthly,imports,Import value,source units (Import cif),2236.600,,,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2024-10,monthly,imports,Import value,source units (Import cif),624.600,,,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2024-11,monthly,imports,Import value,source units (Import cif),1629.700,,,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2024-11,monthly,imports,Import value,source units (Import cif),225.700,,,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2024-11,monthly,imports,Import value,source units (Import cif),284.400,,,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2024-11,monthly,imports,Import value,source units (Import cif),987.100,,,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2024-11,monthly,imports,Import value,source units (Import cif),1947.400,,,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2024-11,monthly,imports,Import value,source units (Import cif),715.200,,,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2024-12,monthly,imports,Import value,source units (Import cif),1555.200,,,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2024-12,monthly,imports,Import value,source units (Import cif),225.700,,,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2024-12,monthly,imports,Import value,source units (Import cif),3322.700,,,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2024-12,monthly,imports,Import value,source units (Import cif),492.300,,,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2024-12,monthly,imports,Import value,source units (Import cif),2145.000,,,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2024-12,monthly,imports,Import value,source units (Import cif),535.600,,,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-01,monthly,imports,Import value,source units (Import cif),1315.200,,,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-01,monthly,imports,Import value,source units (Import cif),210.800,,,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-01,monthly,imports,Import value,source units (Import cif),228.500,,,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-01,monthly,imports,Import value,source units (Import cif),1030.400,,,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-01,monthly,imports,Import value,source units (Import cif),1786.200,,,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-01,monthly,imports,Import value,source units (Import cif),504.900,,,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-02,monthly,imports,Import value,source units (Import cif),1318.700,,,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-02,monthly,imports,Import value,source units (Import cif),209.300,,,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-02,monthly,imports,Import value,source units (Import cif),297.000,,,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-02,monthly,imports,Import value,source units (Import cif),1261.200,,,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-02,monthly,imports,Import value,source units (Import cif),1810.400,,,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-02,monthly,imports,Import value,source units (Import cif),566.700,,,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-03,monthly,imports,Import value,source units (Import cif),1499.800,,,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-03,monthly,imports,Import value,source units (Import cif),201.900,,,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-03,monthly,imports,Import value,source units (Import cif),309.200,,,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-03,monthly,imports,Import value,source units (Import cif),1171.700,,,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-03,monthly,imports,Import value,source units (Import cif),2145.900,,,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-03,monthly,imports,Import value,source units (Import cif),679.300,,,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-04,monthly,imports,Import value,source units (Import cif),1623.800,,,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-04,monthly,imports,Import value,source units (Import cif),269.500,,,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-04,monthly,imports,Import value,source units (Import cif),2051.700,,,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-04,monthly,imports,Import value,source units (Import cif),808.000,,,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-04,monthly,imports,Import value,source units (Import cif),2169.400,,,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-04,monthly,imports,Import value,source units (Import cif),716.700,,,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-05,monthly,imports,Import value,source units (Import cif),1510.900,,,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-05,monthly,imports,Import value,source units (Import cif),245.500,,,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-05,monthly,imports,Import value,source units (Import cif),289.800,,,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-05,monthly,imports,Import value,source units (Import cif),561.000,,,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-05,monthly,imports,Import value,source units (Import cif),1958.900,,,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-05,monthly,imports,Import value,source units (Import cif),763.500,,,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-06,monthly,imports,Import value,source units (Import cif),1869.300,,,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-06,monthly,imports,Import value,source units (Import cif),366.400,,,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-06,monthly,imports,Import value,source units (Import cif),406.200,,,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-06,monthly,imports,Import value,source units (Import cif),1530.300,,,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-06,monthly,imports,Import value,source units (Import cif),2450.400,,,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-06,monthly,imports,Import value,source units (Import cif),900.500,,,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-07,monthly,imports,Import value,source units (Import cif),1690.300,,,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-07,monthly,imports,Import value,source units (Import cif),266.000,,,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-07,monthly,imports,Import value,source units (Import cif),288.300,,,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-07,monthly,imports,Import value,source units (Import cif),1234.000,,,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-07,monthly,imports,Import value,source units (Import cif),2257.800,,,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
trade,food_group_import_value_monthly,is_meat_imports,IS,meat,Meat and meat preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-07,monthly,imports,Import value,source units (Import cif),677.600,,,SITC top-level,SITC 01,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_cereals_imports,IS,cereals,Cereals and cereal preparations,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-08,monthly,imports,Import value,source units (Import cif),1723.700,,,SITC top-level,SITC 04,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_dairy_eggs_imports,IS,dairy_eggs,Dairy products and eggs,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-08,monthly,imports,Import value,source units (Import cif),255.200,,,SITC top-level,SITC 02,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. HS/CN chapter 04 also includes honey in the SE/FI sources.
trade,food_group_import_value_monthly,is_fats_oils_imports,IS,fats_oils,Fats and oils,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-08,monthly,imports,Import value,source units (Import cif),291.700,,,SITC top-level,SITC 41 + 42 + 43,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SITC 41-43 mapped to HS/CN chapter 15 as a broad fats-and-oils proxy.
trade,food_group_import_value_monthly,is_fish_seafood_imports,IS,fish_seafood,Fish and seafood,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-08,monthly,imports,Import value,source units (Import cif),470.100,,,SITC top-level,SITC 03,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request.
trade,food_group_import_value_monthly,is_fruit_veg_imports,IS,fruit_veg,Fruit and vegetables,Statistics Iceland imports by SITC and countries,UTA06201.px,2025-08,monthly,imports,Import value,source units (Import cif),2113.800,,,SITC top-level,SITC 05,"imports, summed across all partner countries",broad food-group import proxy,Broad food-group import proxy harmonized from national source classifications. Iceland is fetched in yearly API chunks because the endpoint blocks the full-span request. SE/FI combine vegetables (07) and fruit or nuts (08) into one proxy basket.
