url,title,author_institution,year,country,doc_type,theme,priority,download_status,local_path,next_action,origin_files,origin_entity_ids,sources_count
https://bellona.no,Bellona Foundation / Raavareloeftet,,,NO,civil-society,,,untracked,,,src/lib/data/actors.ts,actor-bellona,2
https://biogassnorge.no,Biogass Norge,,,NO,industry-association,,,untracked,,,src/lib/data/actors.ts,actor-biogass-norge,2
https://bora.uib.no/bora-xmlui/handle/11250/3010552,Nar matsvinn blir et politikkomrade,Esposito / UiB,2022,,thesis,,,untracked,,,src/lib/data/theses.ts,esposito-2022,2
https://bora.uib.no/bora-xmlui/handle/1956/10899,Effekter av innkjopssamarbeid i det norske dagligvaremarkedet,Morken / UiB,2015,,thesis,,,untracked,,,src/lib/data/theses.ts,morken-2015,2
https://bora.uib.no/bora-xmlui/handle/1956/20623,Kan et forbud mot prisdiskriminering fremme etablering av nettaktorer i dagligvaremarkedet?,Orlova / UiB,2019,,thesis,,,untracked,,,src/lib/data/theses.ts,orlova-2019,2
https://civita.no/okonomi/naeringspolitikk/svak-konkurranse-som-fortjent/,Civita vs. Manifest — Matmaktdebatten,,2023,NO,tenketank,,,untracked,,,src/lib/data/reports.ts,civita-manifest-debatt,2
https://coop.no/om-coop/virksomheten/finansiell-informasjon/,Coops årsresultat og medlemsnytte 2024,Coop Norge SA,2025,,årsrapport,,,untracked,,,src/lib/data/sources.ts,src-18,2
https://danskretursystem.dk,Dansk Retursystem A/S,,,DK,deposit-system,,,untracked,,,src/lib/data/actors.ts,actor-dansk-retursystem,2
https://data.brreg.no/enhetsregisteret/api,Norsk Bedriftsdata: Granulaer Kartlegging av 14 Nokkelaktorer,Food Systems 2026 Research / Bronnoydsundregistrene,2026,,analyse,,,untracked,,,src/lib/data/sources.ts,src-63,2
https://data.cdrc.ac.uk/,CDRC Priority Places for Food Index v2.1; CDRC Priority Places v2.1,Consumer Data Research Centre (UK),2024,,datasett; insight-source,,,untracked,,,src/lib/data/insights.ts; src/lib/data/sources.ts,ins-48; src-80,4
https://doi.org/10.18174/638397,WUR Circular Food Systems; WUR White Paper: Circular Food Systems around the world,Bonilla Cedrez et al. (WUR),2023,,forskning; insight-source,,,untracked,,,src/lib/data/insights.ts; src/lib/data/sources.ts,ins-43; src-72,4
https://eatforum.org/eat-lancet-commission/,EAT-Lancet Commission 2.0: Food in the Anthropocene,EAT-Lancet Commission,2025,,forskning,,,untracked,,,src/lib/data/sources.ts,src-74,2
https://ec.europa.eu/eurostat/web/circular-economy/monitoring-framework,Eurostat Circular Economy Monitor,,,,insight-source,,,untracked,,,src/lib/data/insights.ts,ins-90,2
https://en.kfst.dk/media/51101,KFST Evaluering af foedevarehandelsloven 2024,Konkurrence- og Forbrugerstyrelsen,2024,,rapport,,,untracked,,,src/lib/data/sources.ts,src-142,2
https://enifer.com,Enifer Oy,,,FI,corporate,,,untracked,,,src/lib/data/actors.ts,actor-enifer,2
https://enorm.bio,Enorm Biofactory (KONKURS),,,DK,corporate,,,untracked,,,src/lib/data/actors.ts,actor-enorm-biofactory,2
https://environment.ec.europa.eu/news/revised-waste-framework-directive-enters-force-2025-10-16_en,EC Revised Waste Framework Directive,,,,insight-source,,,untracked,,,src/lib/data/insights.ts,ins-87,2
https://eur-lex.europa.eu/eli/reg/2025/40/oj/eng,EUR-Lex Regulation (EU) 2025/40,,,,insight-source,,,untracked,,,src/lib/data/insights.ts,ins-87,2
https://feedbackglobal.org,Feedback UK,,,UK,civil-society,,,untracked,,,src/lib/data/actors.ts,actor-feedback-uk,2
https://finnforel.com,Finnforel Oy,,,FI,company,,,untracked,,,src/lib/data/actors.ts,actor-finnforel,2
https://food.ec.europa.eu/food-safety/food-waste/eu-food-waste-relevant-legislation/food-waste-reduction-targets_en,EC Food waste reduction targets,,,,insight-source,,,untracked,,,src/lib/data/insights.ts,ins-87,2
https://food.ec.europa.eu/horizontal-topics/farm-fork-strategy_en,EU Farm to Fork Strategy,,,,insight-source,,,untracked,,,src/lib/data/insights.ts,ins-06,2
https://foodsharingcph.org,Foodsharing Copenhagen,,,DK,civil-society,,,untracked,,,src/lib/data/actors.ts,actor-foodsharing-cph,2
https://hailia.fi,Hailia Nordic,,,FI,corporate,,,untracked,,,src/lib/data/actors.ts,actor-hailia-nordic,2
https://hb.diva-portal.org/smash/record.jsf?pid=diva2:1595067,Prevention and valorisation of surplus bread,Brancoli / Hogskolan i Boras,2021,,thesis,,,untracked,,,src/lib/data/theses.ts,brancoli-phd-2021,2
https://hdl.handle.net/11250/2676125,Food Waste: A practice-oriented design for sustainability approach,Hebrok / OsloMet / SIFO,2020,,thesis,,,untracked,,,src/lib/data/theses.ts,hebrok-phd-2020,2
https://heidner.no,NCE Heidner Biocluster,,,NO,industry-association,,,untracked,,,src/lib/data/actors.ts,actor-heidner-biocluster,2
https://helda.helsinki.fi/items/2a30bdde-510d-4aa1-8641-f57183b51a6a,Navigating a Transformative Governance Maze,Sundqvist / University of Helsinki,2025,,thesis,,,untracked,,,src/lib/data/theses.ts,sundqvist-phd-2025,2
https://hookedfoods.com,Hooked Foods AB (KONKURS),,,SE,corporate,,,untracked,,,src/lib/data/actors.ts,actor-hooked-foods,2
https://infarm.com,Infarm / Indoor Urban Farming GmbH (INSOLVENT),,,DE,corporate,,,untracked,,,src/lib/data/actors.ts,actor-infarm,2
https://infinitum.no,Infinitum AS,,,NO,deposit-system,,,untracked,,,src/lib/data/actors.ts,actor-infinitum,2
https://innovafeed.com,Innovafeed,,,FR,company,,,untracked,,,src/lib/data/actors.ts,actor-innovafeed,2
https://jyx.jyu.fi/bitstreams/c9740803-06d7-4578-a30e-ff576b6eb7bb/download,Promoting the Planetary Health Diet in Grocery Retail: Comparison of Retail Chains in Finland,Rislakki / JYU,2024,,thesis,,,untracked,,,src/lib/data/theses.ts,rislakki-2024,2
https://kfst.dk/konkurrenceforhold/afgoerelser/afgoerelser-paa-konkurrenceomraadet/raads-og-styrelsesafgoerelser/2025/20250326-salling-group-dele-af-coop-danmark,Salling Group / Coop Danmark-oppkjop,KFST,2025,DK,konkurransetilsyn,,,untracked,,,src/lib/data/reports.ts,kfst-salling-coop-2025,2
https://konkurransetilsynet.no,Konkurransetilsynet,,,NO,regulator,,,untracked,,,src/lib/data/actors.ts,actor-kt,2
https://konkurransetilsynet.no/wp-content/uploads/2018/08/NORDIC_FOOD_MARKETS.pdf,Nordic Food Markets — A Taste for Competition,De nordiske konkurransemyndighetene,2005,NO,konkurransetilsyn,,,untracked,,,src/lib/data/reports.ts,nordisk-food-markets-2005,2
https://kth.diva-portal.org/smash/record.jsf?pid=diva2:1372533,Dynamics in the Swedish Grocery Retail Industry,Kayhan & Ronnback / KTH,2019,,thesis,,,untracked,,,src/lib/data/theses.ts,kayhan-ronnback-2019,2
https://lovdata.no/,Forskrift 2026-04-17-601,,,,insight-source,,,untracked,,,src/lib/data/insights.ts,ins-96,2
https://lutpub.lut.fi/handle/10024/165638,Managing waste in food supply chains with supply chain collaboration and integration,Makela / LUT University,2023,,thesis,,,untracked,,,src/lib/data/theses.ts,makela-2023,2
https://lutpub.lut.fi/handle/10024/170079,Impacts of data-driven demand forecasting in reducing food waste and CO2 emissions in campus restaurants,Mattila / LUT University,2024,,thesis,,,untracked,,,src/lib/data/theses.ts,mattila-2024,2
https://matsmart.no,Matsmart / Motatos,,,SE,platform,,,untracked,,,src/lib/data/actors.ts,actor-matsmart,2
https://mfrp.mowi.com,Mowi Feed,,,NO,company,,,untracked,,,src/lib/data/actors.ts,actor-mowi-feed,2
https://munin.uit.no/handle/10037/10932,Matsikkerhet i Norge — er forsyningsberedskapen tilstrekkelig?,Steien / UiT,2016,,thesis,,,untracked,,,src/lib/data/theses.ts,steien-2016,2
https://mycorena.com,Mycorena AB (KONKURS),,,SE,corporate,,,untracked,,,src/lib/data/actors.ts,actor-mycorena,2
https://ncce.no,NCCE — Norsk senter for sirkulaer oekonomi,,,NO,network,,,untracked,,,src/lib/data/actors.ts,actor-ncce,2
https://nettsteder.regjeringen.no/matsystemutvalget/,Matsystemutvalget — Status 2026,Matsystemutvalget,2026,NO,nou,,,untracked,,,src/lib/data/reports.ts,matsystemutvalget-2026,2
https://nibio.brage.unit.no/nibio-xmlui/bitstream/handle/11250/3105805/NIBIO_RAPPORT_2023_9_137.pdf,NIBIO: Metode for selvforsyningsberegning,NIBIO (Norsk institutt for biookonomi),2024,NO,beredskap,,,untracked,,,src/lib/data/reports.ts,beredskap-nibio-selvforsyning-metode,2
https://nmbu.brage.unit.no/nmbu-xmlui/handle/11250/2569075,Alternative Food Networks — the Case of CSA in Norway,Moe / NMBU,2018,,thesis,,,untracked,,,src/lib/data/theses.ts,moe-2018,2
https://nmbu.brage.unit.no/nmbu-xmlui/handle/11250/2788657,"Digitaliseringsstrategier for alternative matsystemer, med utgangspunkt i REKO-ringen",Jevne & Schiotz / NMBU,2021,,thesis,,,untracked,,,src/lib/data/theses.ts,jevne-schiotz-2021,2
https://nofima.no,Nofima,,,NO,research,,,untracked,,,src/lib/data/actors.ts,actor-nofima,2
https://nomy.no/,NOMY,,,NO,industry-association,,,untracked,,,src/lib/data/actors.ts,actor-nomy,2
https://nordicedge.org,Nordic Edge,,,NO,network,,,untracked,,,src/lib/data/actors.ts,actor-nordic-edge,2
https://nordopen.nord.no/nord-xmlui/handle/11250/2491452,Mot et baerekraftig norsk matsystem: Effekt pa selvforsyningsgrad og norsk jordbruk ved redusert konsum av kjott,Vangelsten / Nord Universitet,2017,,thesis,,,untracked,,,src/lib/data/theses.ts,vangelsten-2017,2
https://norinsect.no,Norinsect AS,,,NO,company,,,untracked,,,src/lib/data/actors.ts,actor-norinsect,2
https://norlights.com,Northern Lights JV,,,NO,company,,,untracked,,,src/lib/data/actors.ts,actor-northern-lights,2
https://npa.se,"Naeringslivets Producentansvar (NPA, tidl. FTI)",,,SE,corporate,,,untracked,,,src/lib/data/actors.ts,actor-npa-sweden,2
https://npharvest.fi,NPHarvest Oy,,,FI,corporate,,,untracked,,,src/lib/data/actors.ts,actor-npharvest,2
https://ntnuopen.ntnu.no/ntnu-xmlui/handle/11250/2456020,Digitaliseringen av norsk dagligvarehandel,Simonsen / NTNU,2017,,thesis,,,untracked,,,src/lib/data/theses.ts,simonsen-2017,2
https://ntnuopen.ntnu.no/ntnu-xmlui/handle/11250/3156088,The Status of Operational Technology Cybersecurity within The Norwegian Food Supply Sector,Granlund & Lindskog / NTNU,2024,,thesis,,,untracked,,,src/lib/data/theses.ts,granlund-lindskog-2024,2
https://oceana.org,Oceana,,,NO,civil-society,,,untracked,,,src/lib/data/actors.ts,actor-oceana,2
https://oda.com/no,Oda,,,NO,company,,,untracked,,,src/lib/data/actors.ts,actor-oda,2
https://oda.oslomet.no/,Kunnskapsgrunnlag om kundeprogrammene i dagligvaremarkedet,SIFO (OsloMet),2026,,rapport,,,untracked,,,src/lib/data/sources.ts,src-21,2
https://oda.oslomet.no/oda-xmlui/handle/11250/3101983,Nudging som atferdsoekonomisk virkemiddel for forbrukeratferd i dagligvare,Handlykken / OsloMet,2023,,thesis,,,untracked,,,src/lib/data/theses.ts,handlykken-2023,2
https://openaccess.nhh.no/,Norway – the Black Sheep in the Scandinavian Grocery Industry; Restrictive covenants in the Norwegian grocery market,Adrian Magnus Jacobsen & Douglas Jansson; Hien Nguyen Thi Thu & Kenneth Hartmann,2022; 2024,,masteroppgave,,,untracked,,,src/lib/data/sources.ts,src-19; src-22,3
https://openaccess.nhh.no/nhh-xmlui/handle/11250/166778,Horisontal konkurranse i dagligvaremarkedet: Bruken av egne merkevarer,Sandanger / NHH,2012,,thesis,,,untracked,,,src/lib/data/theses.ts,sandanger-2012,2
https://openaccess.nhh.no/nhh-xmlui/handle/11250/167473,Det norske dagligvaremarkedet: relasjoner mellom detaljist og produsent,Barbakken & Hausken / NHH,2006,,thesis,,,untracked,,,src/lib/data/theses.ts,barbakken-hausken-2006,2
https://openaccess.nhh.no/nhh-xmlui/handle/11250/3051794,Norway — the Black Sheep in the Scandinavian Grocery Industry,Jacobsen & Jansson / NHH,2022,,thesis,,,untracked,,,src/lib/data/theses.ts,jacobsen-jansson-2022,2
https://openaccess.nhh.no/nhh-xmlui/handle/11250/3158950,Restrictive covenants in the Norwegian grocery market: an empirical study,Nguyen & Hartmann / NHH,2024,,thesis,,,untracked,,,src/lib/data/theses.ts,nguyen-hartmann-2024,2
https://orbit.dtu.dk/en/publications/sustainability-assessment-of-food-waste-management,Sustainability Assessment of Food Waste Management,Albizzati / DTU,2021,,thesis,,,untracked,,,src/lib/data/theses.ts,albizzati-phd-2021,2
https://osloeconomics.no,Oslo Economics,,,NO,consulting,,,untracked,,,src/lib/data/actors.ts,actor-oslo-economics,2
https://osloeconomics.no/wp-content/uploads/2024/06/Oslo-Economics-Konkurransen-i-dagligvaremarkedet-betydelig-bedre-enn-sitt-rykte.pdf,Oslo Economics — Konkurransen bedre enn sitt rykte,Oslo Economics,2024,NO,konsulentrapport,,,untracked,,,src/lib/data/reports.ts,oslo-economics-forsvar-2024,2
https://peelpioneers.nl,PeelPioneers,,,NL,company,,,untracked,,,src/lib/data/actors.ts,actor-peelpioneers,2
https://projekter.aau.dk/projekter/files/532660255/HDR___Afgangsprojekt___Gruppe_25.pdf,Fremtidens Coop — En virksomhed i forandring,"Tanderup, Rasmussen & Hansen / Aalborg Universitet",2023,,thesis,,,untracked,,,src/lib/data/theses.ts,tanderup-rasmussen-hansen-2023,2
https://projekter.aau.dk/projekter/files/713911263/HDR_Afgangsprojekt_maj_2024.pdf,Rema 1000: Nokkelen til succes pa det danske detailmarked,Jorgensen & Ahmadi / Aalborg Universitet,2024,,thesis,,,untracked,,,src/lib/data/theses.ts,jorgensen-ahmadi-2024,2
https://pronofa.com,Pronofa AS,,,NO,company,,,untracked,,,src/lib/data/actors.ts,actor-pronofa,2
https://protix.eu,Protix,,,NL,company,,,untracked,,,src/lib/data/actors.ts,actor-protix,2
https://pub.epsilon.slu.se/12756/,Supermarket food waste: Prevention and management,Eriksson / SLU Uppsala,2015,,thesis,,,untracked,,,src/lib/data/theses.ts,eriksson-phd-2015,2
https://pub.epsilon.slu.se/34408/,Sustainability of food waste prevention through food consumption,Sundin / SLU,2024,,thesis,,,untracked,,,src/lib/data/theses.ts,sundin-phd-2024,2
https://pub.norden.org/nord2024-007/index.html,Nordisk Ministerraad — Policyverktoey 2024,Nordisk Ministerraad,2024,,tenketank,,,untracked,,,src/lib/data/reports.ts,norden-policy-2024,2
https://pub.norden.org/nord2024-034/nord2024-034.pdf,Matsvinn i Norden — status 2024,Nordisk Ministerraad,2024,NO,sirkularitet,,,untracked,,,src/lib/data/reports.ts,sirkularitet-matsvinn-2024,2
https://reko-ringen.no,REKO-ringer Norge,,,NO,civil-society,,,untracked,,,src/lib/data/actors.ts,actor-reko-norge,2
https://research.cbs.dk/da/studentProjects/4d595881-09e8-4903-a8ee-8884cb878a8b,Food Loss and Waste in the Fresh Potato Supply Chain of Denmark,Schuler / CBS,2017,,thesis,,,untracked,,,src/lib/data/theses.ts,schuler-2017,2
https://research.cbs.dk/en/studentProjects/assessment-of-grocery-ecommerce-in-scandinavia,Assessment of Grocery eCommerce in Scandinavia,Minkeviciute / CBS,2019,,thesis,,,untracked,,,src/lib/data/theses.ts,minkeviciute-2019,2
https://research.cbs.dk/en/studentProjects/danish-grocery-retail-does-preference-structure-influence-the-per,Danish Grocery Retail: Does Preference Structure Influence the Perception of Price and Quality?,Nielsen & Andersen / CBS,2016,,thesis,,,untracked,,,src/lib/data/theses.ts,nielsen-andersen-2016,2
https://research.cbs.dk/en/studentProjects/f94eaa1d-15c1-404b-8e1b-b7ce56fe317d,The Business of Food Waste: A Case Study of REMA 1000,Storm & Teigland / CBS,2017,,thesis,,,untracked,,,src/lib/data/theses.ts,storm-teigland-2017,2
https://salford-repository.worktribe.com/output/1322952/sustainable-food-procurement-in-public-catering-comparison-of-the-uk-with-denmark-sweden,Sustainable food procurement in public catering: UK vs DK/SE,Stein / University of Salford,2022,,thesis,,,untracked,,,src/lib/data/theses.ts,stein-2022,2
https://simplefeast.com,Simple Feast ApS (KONKURS),,,DK,corporate,,,untracked,,,src/lib/data/actors.ts,actor-simple-feast,2
https://sjavarklasinn.is/en,Iceland Ocean Cluster,,,IS,innovation-hub,,,untracked,,,src/lib/data/actors.ts,actor-iceland-ocean-cluster,2
https://sjomatnorge.no,Sjoemat Norge,,,NO,industry-association,,,untracked,,,src/lib/data/actors.ts,actor-sjomat-norge,2
https://skemman.is/bitstream/1946/7794/3/OrriJohannsson%20FoodSecurity%20Final.pdf,"Food Security in Iceland: Present Vulnerabilities, Possible Solutions",Johannsson / University of Iceland,2011,,thesis,,,untracked,,,src/lib/data/theses.ts,johannsson-2011,2
https://skemman.is/handle/1946/26754,Predicting Household Food Waste Reduction,Sigurdardottir / University of Iceland,2017,,thesis,,,untracked,,,src/lib/data/theses.ts,sigurdardottir-2017,2
https://skemman.is/handle/1946/32307,Food waste in Reykjavik — comparison 2015 vs 2018,Burgherr / University of Iceland,2019,,thesis,,,untracked,,,src/lib/data/theses.ts,burgherr-2019,2
https://solarfoods.com,Solar Foods Oy,,,FI,company,,,untracked,,,src/lib/data/actors.ts,actor-solar-foods,2
https://st1biokraft.com,St1 Biokraft (tidl. Biokraft AS),,,NO,biogas-operator,,,untracked,,,src/lib/data/actors.ts,actor-st1-biokraft,2
https://standard.no/fagomrader/sirkularokonomi/sirkular-okonomi-iso-59000-serien/,Standard Norge / ISO 59000 speilkomite; Standard Norge: ISO 59000-serien,,,NO,insight-source; public-body,,,untracked,,,src/lib/data/actors.ts; src/lib/data/insights.ts,actor-standard-norge; ins-90,4
https://stockeld.com,Stockeld Dreamery AB (NEDLAGT),,,SE,corporate,,,untracked,,,src/lib/data/actors.ts,actor-stockeld-dreamery,2
https://stopwastingfoodmovement.org,Stop Spild Af Mad (Stop Wasting Food),,,DK,civil-society,,,untracked,,,src/lib/data/actors.ts,actor-stop-spild-af-mad,2
https://stud.epsilon.slu.se/17412/,The resilience of the food supply chain to pandemic COVID-19: grain industry in Sweden,Khandaker / SLU,2021,,thesis,,,untracked,,,src/lib/data/theses.ts,khandaker-2021,2
https://stud.epsilon.slu.se/17609/,Gar det att oka graden av sjalvforsorjning? Svensk notkotts- och spannmalsproduktion,Adlers / SLU,2022,,thesis,,,untracked,,,src/lib/data/theses.ts,adlers-2022,2
https://stud.epsilon.slu.se/19302/,Food supply chain resilience to pandemics: A rapid review,Nikolaev / SLU,2023,,thesis,,,untracked,,,src/lib/data/theses.ts,nikolaev-2023,2
https://stud.epsilon.slu.se/19444/,Sustainable bread supply chains in Sweden,Sturen / SLU,2023,,thesis,,,untracked,,,src/lib/data/theses.ts,sturen-2023,2
https://trace.tennessee.edu/cgi/viewcontent.cgi?article=14738&context=utk_gradthes,The Impact of Food Loss and Waste Reduction Practices on Consumer Grocery Store Choice,Hagan / University of Tennessee,2025,,thesis,,,untracked,,,src/lib/data/theses.ts,hagan-2025,2
https://trade.ec.europa.eu/access-to-markets/en/news/delay-until-december-2026-and-other-developments-implementation-eudr-regulation,Access2Markets EUDR delay,,,,insight-source,,,untracked,,,src/lib/data/insights.ts,ins-87,2
https://trepo.tuni.fi/handle/10024/148898,Enacting a Circular Economy,Lehtokunnas / Tampere University,2023,,thesis,,,untracked,,,src/lib/data/theses.ts,lehtokunnas-phd-2023,2
https://uia.brage.unit.no/uia-xmlui/handle/11250/276369,Matpolitikk i Norge — fremdeles norsk? Norsk forvaltnings arbeid med politikkutvikling innenfor EOS,Paschen-Eriksen / UiA,2014,,thesis,,,untracked,,,src/lib/data/theses.ts,paschen-eriksen-2014,2
https://umu.diva-portal.org/smash/record.jsf?pid=diva2:1600403,Food for Thought: Essays on Green Public Procurement and the Market for Organic Food,Lindstrom / Umea University,2021,,thesis,,,untracked,,,src/lib/data/theses.ts,lindstrom-phd-2021,2
https://urn.fi/URN:NBN:fi-fe2024043024001,Development of risk management and resilience of supply chains in Finnish food industry companies post-COVID-19,Segersven / LUT University,2024,,thesis,,,untracked,,,src/lib/data/theses.ts,segersven-2024,2
https://uu.diva-portal.org/smash/get/diva2:1872486/FULLTEXT01.pdf,"AI in the Swedish Food System: Exploring Adoption, Challenges, and Opportunities in Primary Production",Zakeri & Lei / Uppsala University,2024,,thesis,,,untracked,,,src/lib/data/theses.ts,zakeri-lei-2024,2
https://uu.diva-portal.org/smash/record.jsf?pid=diva2:1768164,Learning for Crisis: Improving food security in Uppsala County through participative localized food production,Ortiz Cuadra / Uppsala University,2023,,thesis,,,untracked,,,src/lib/data/theses.ts,ortiz-cuadra-2023,2
https://volare.fi,Volare,,,FI,company,,,untracked,,,src/lib/data/actors.ts,actor-volare,2
https://www.apetit.fi,Apetit Oyj,,,FI,corporate,,,untracked,,,src/lib/data/actors.ts,actor-apetit,2
https://www.arla.com,Arla Foods,,,DK,cooperative,,,untracked,,,src/lib/data/actors.ts,actor-arla-foods,2
https://www.axfood.se,Axfood,,,SE,retailer,,,untracked,,,src/lib/data/actors.ts,actor-axfood,2
https://www.axfoundation.se,Axfoundation,,,SE,funder,,,untracked,,,src/lib/data/actors.ts,actor-axfoundation,2
https://www.billundaquaculture.com,Billund Aquaculture (KONKURS),,,DK,corporate,,,untracked,,,src/lib/data/actors.ts,actor-billund-aquaculture,2
https://www.biomar.com,BioMar,,,DK,company,,,untracked,,,src/lib/data/actors.ts,actor-biomar,2
https://www.bokashinorge.no,Bokashi Norge,,,NO,company,,,untracked,,,src/lib/data/actors.ts,actor-bokashi-norge,2
https://www.bondelaget.no,Norges Bondelag,,,NO,producer-organization,,,untracked,,,src/lib/data/actors.ts,actor-bondelaget,2
https://www.cargill.com,Cargill Aqua Nutrition / EWOS,,,US,company,,,untracked,,,src/lib/data/actors.ts,actor-cargill-ewos,2
https://www.cheffelo.com,Cheffelo,,,SE,platform,,,untracked,,,src/lib/data/actors.ts,actor-cheffelo,2
https://www.compass-group.com,Compass Group,,,UK,company,,,untracked,,,src/lib/data/actors.ts,actor-compass-group,2
https://www.coop.no/om-coop/virksomheten/arsrapport,Coop Aarsresultat 2024,Coop Norge SA,2024,NO,bransje,,,untracked,,,src/lib/data/reports.ts,coop-2024,2
https://www.dlf.no,Dagligvareleverandorenes Forening,,,NO,industry-association,,,untracked,,,src/lib/data/actors.ts,actor-dlf,2
https://www.dug.com,DUG Foodtech AB (KONKURS),,,SE,corporate,,,untracked,,,src/lib/data/actors.ts,actor-dug-foodtech,2
https://www.duo.uio.no/handle/10852/103341,Hvordan kan Norge vri matkonsumet gronnere?,Sandbraaten / UiO,2023,,thesis,,,untracked,,,src/lib/data/theses.ts,sandbraaten-2023,2
https://www.duo.uio.no/handle/10852/34009,Nokkelhull pa matvarer — private aktorers okonomiske interesser og konsekvensene for myndighetenes merkeordning,Tesdal / UiO,2013,,thesis,,,untracked,,,src/lib/data/theses.ts,tesdal-2013,2
https://www.ellenmacarthurfoundation.org/topics/food/overview,Sirkulaer okonomi i matsystemer — definisjoner,Wageningen University / Ellen MacArthur Foundation,2023,,sirkularitet,,,untracked,,,src/lib/data/reports.ts,sirkularitet-definisjoner-wur-emf,2
https://www.en.kfst.dk,Konkurrence- og Forbrugerstyrelsen (KFST),,,DK,regulator,,,untracked,,,src/lib/data/actors.ts,actor-kfst,2
https://www.foedevarestyrelsen.dk,Foedevarestyrelsen,,,DK,regulator,,,untracked,,,src/lib/data/actors.ts,actor-foedevarestyrelsen,2
https://www.food.dtu.dk,DTU Food Institute,,,DK,research,,,untracked,,,src/lib/data/actors.ts,actor-dtu-food,2
https://www.forka.fo,FOERKA Biogassanlegg,,,FO,biogas-operator,,,untracked,,,src/lib/data/actors.ts,actor-forka-biogas,2
https://www.framtiden.no,Framtiden i vare hender,,,NO,civil-society,,,untracked,,,src/lib/data/actors.ts,actor-fivh,2
https://www.framtiden.no/tema/mat,FIVH — Etikk og Baerekraft 2025,Framtiden i vaare hender,2025,NO,tenketank,,,untracked,,,src/lib/data/reports.ts,fivh-etikk-2025,2
https://www.gasum.com,Gasum Oy,,,FI,biogas-operator,,,untracked,,,src/lib/data/actors.ts,actor-gasum,2
https://www.greenpeace.org/,Feeding a Monster: Vest-afrikansk fiskemel i norsk laksefor; Greenpeace Feeding a Monster 2021,Greenpeace / Changing Markets,2021,,insight-source; rapport,,,untracked,,,src/lib/data/insights.ts; src/lib/data/sources.ts,ins-59; src-94,4
https://www.grevebiogass.no,Greve Biogass AS,,,NO,biogas-operator,,,untracked,,,src/lib/data/actors.ts,actor-greve-biogass,2
https://www.grontpunkt.no,Groent Punkt Norge AS,,,NO,corporate,,,untracked,,,src/lib/data/actors.ts,actor-gront-punkt,2
https://www.helsinki.fi,University of Helsinki Food Systems Group,,,FI,research,,,untracked,,,src/lib/data/actors.ts,actor-helsinki-uni,2
https://www.hoff.no,HOFF SA,,,NO,corporate,,,untracked,,,src/lib/data/actors.ts,actor-hoff,2
https://www.holdbart.no,Holdbart,,,NO,company,,,untracked,,,src/lib/data/actors.ts,actor-holdbart,2
https://www.horesta.dk,HORESTA,,,DK,industry-association,,,untracked,,,src/lib/data/actors.ts,actor-horesta,2
https://www.huoltovarmuuskeskus.fi/en/security-of-supply,Finsk matberedskap — HVK-modellen,Huoltovarmuuskeskus (HVK),2024,FI,beredskap,,,untracked,,,src/lib/data/reports.ts,beredskap-finsk-modell-hvk,2
https://www.icagruppen.se,ICA Gruppen,,,SE,retailer,,,untracked,,,src/lib/data/actors.ts,actor-ica-gruppen,2
https://www.invertapro.com,Invertapro AS,,,NO,corporate,,,untracked,,,src/lib/data/actors.ts,actor-invertapro,2
https://www.irf.fo,IRF (Interkommunala Renovasjonsfelagid),,,FO,waste-operator,,,untracked,,,src/lib/data/actors.ts,actor-irf-foroyar,2
https://www.issworld.com,ISS A/S,,,DK,company,,,untracked,,,src/lib/data/actors.ts,actor-iss,2
https://www.ivar.no,IVAR IKS,,,NO,public-body,,,untracked,,,src/lib/data/actors.ts,actor-ivar,2
https://www.kesko.fi,K Group / Kesko,,,FI,retailer,,,untracked,,,src/lib/data/actors.ts,actor-k-group,2
https://www.kkv.fi/en/,Kilpailulaki (Competition Act) Section 4a; Kilpailulaki § 4a,KKV (Finland),2014,,insight-source; lovverk,,,untracked,,,src/lib/data/insights.ts; src/lib/data/sources.ts,ins-09; src-24,4
https://www.kkv.fi/en/facts-and-advice/competition-affairs/abuse-of-dominant-position/maaraava-markkina-asema-paivittaistavarakaupassa/,KKV — Konkurranseloven § 4a (Dominans),KKV,2014,FI,konkurransetilsyn,,,untracked,,,src/lib/data/reports.ts,kkv-fi-4a-dominans,2
https://www.konkurrensverket.se,Konkurrensverket,,,SE,regulator,,,untracked,,,src/lib/data/actors.ts,actor-konkurrensverket,2
https://www.konkurrensverket.se/informationsmaterial/rapportlista/konkurrensverkets-genomlysning-av-livsmedelsbranschen-20232024/,Konkurrensverket Rapport 2024:5,Konkurrensverket,2024,SE,konkurransetilsyn,,,untracked,,,src/lib/data/reports.ts,se-konkurrensverket-2024-5,2
https://www.konkurrensverket.se/publikationer/,Konkurrensverket 2024:4; Konkurrensverket livsmedel; Konkurrensverket rapport 2025:5 - livsmedelsutredningen; Konkurrensverkets genomlysning av livsmedelsbranschen 2023–2024; Naermaste konkurrent-analys: 290 kommuner,Konkurrensverket; Konkurrensverket (Sverige),2024; 2025,,insight-source; rapport,,,untracked,,,src/lib/data/insights.ts; src/lib/data/sources.ts,ins-09; ins-47; src-141; src-25; src-78,7
https://www.kth.se,KTH FOOD Stockholm,,,SE,research,,,untracked,,,src/lib/data/actors.ts,actor-kth-food,2
https://www.landbruksdirektoratet.no,Omsetningsradet,,,NO,public-body,,,untracked,,,src/lib/data/actors.ts,actor-omsetningsradet,2
